gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,opp,wl,gametype,box
NW2194208040,CCB,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,35,33,2,4,1,0,0,2,0,,0,2,,6,1,,,0,,24,,46,16,0,0,0,12,,7,0,,0,0,0,2,0,0,,0,24,11,5,0,0,0,0,0,,lylej102,hornb101,woodp104,jeths101,clevd101,chrit101,browj113,taylr102,watth101,watth101,taylr102,browj113,hornb101,woodp104,lylej102,clevd101,jeths101,chrit101,,19420804,0,TRE01,NW2,l,exhibition,y
NW2194208040,NW2,4,0,0,1,0,2,4,1,,,,,,,,,,,,,,,,,,,,,10,,value,46,37,12,16,0,0,0,,2,0,0,7,0,,0,,,0,,27,,35,4,1,0,0,2,,2,,6,0,1,0,0,,1,,1,27,5,1,0,0,1,1,1,,isrec101,ruffl101,wellw101,pearl102,davij106,day-l101,parkc101,dobyl101,hobgf101,hobgf101,ruffl101,parkc101,dobyl101,isrec101,wellw101,pearl102,day-l101,davij106,,19420804,0,TRE01,CCB,w,exhibition,y
NY6194208040,CAG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,0,9,1,,,0,,,,,,5,,,,,,27,,,9,,,,6,,,,,,,,,,,,,24,,2,,0,,,,,,,,,,,,,,hubej101,,,,,,,,,,19420804,0,POR01,NY6,l,exhibition,
NY6194208040,CAG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,upper,,,0,9,1,,,0,,,,,,,,,,,,27,,,9,,,,6,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,hubej101,,,,,,,,,,19420804,0,POR01,NY6,l,exhibition,
NY6194208040,NY6,3,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,value,,,6,9,,,,,,,,,,,,,,,,27,,,9,1,,,0,0,,,5,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,morrb104,,,,,,,,,,19420804,0,POR01,CAG,w,exhibition,
CI2194208050,BIR,0,0,3,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,4,8,,,,,,,,,,,,,,,,24,,,8,,,,4,,,,,,,,,,,,,24,,3,,0,,,,,,,,,,,,,,ellis102,hardp102,,,,,,,,,19420805,0,IND10,CI2,l,exhibition,
CI2194208050,CI2,0,3,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,value,,,6,9,,,,,,,,,,,,,,,,27,,,9,,,,6,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,smitg105,bassp101,,,,,,,,,19420805,0,IND10,BIR,w,exhibition,
NW2194208060,CCB,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,7,,value,36,35,2,7,0,0,2,2,0,,0,1,,,0,,,0,,24,,38,11,0,0,0,8,,6,0,,0,0,0,0,0,0,,0,24,,1,0,0,0,0,0,,lylej102,hornb101,woodp104,jeths101,chrit101,clevd101,warea101,browj113,cornw101,cornw101,browj113,warea101,hornb101,woodp104,lylej102,clevd101,jeths101,chrit101,,19420806,0,NWK04,NW2,l,exhibition,y
NW2194208060,NW2,1,0,1,0,2,0,3,1,,,,,,,,,,,,,,,,,,,,,6,,value,38,32,8,11,0,1,0,,0,0,0,6,0,,0,,,0,,27,,36,7,0,0,2,2,,1,,,0,0,0,0,,0,,0,27,,2,0,0,0,0,0,,dobyl101,stone101,wellw101,pearl102,davij106,parkc101,isrec101,ruffl101,hookl101,hookl101,ruffl101,parkc101,pearl102,isrec101,wellw101,davij106,dobyl101,stone101,,19420806,0,NWK04,CCB,w,exhibition,y
PH5194208060,KCM,2,0,0,1,2,0,3,2,0,,,,,,,,,,,,,,,,,,,,9,,value,46,44,10,14,0,0,0,,0,0,0,2,0,,0,,,0,,27,,37,5,0,0,0,2,,5,0,,0,0,0,0,0,0,,0,27,10,0,0,0,0,0,0,,simmw101,allen102,strot101,broww101,oneib801,willj111,serrb101,robif104,paigs101,paigs101,robif104,oneib801,serrb101,allen102,willj111,simmw101,broww101,strot101,,19420806,0,PHI17,PH5,w,exhibition,y
PH5194208060,PH5,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,8,,value,37,32,2,5,0,0,0,,0,0,0,5,0,,0,,,0,,27,,46,14,0,0,0,10,,2,0,,0,0,0,0,0,0,,0,27,9,6,0,0,0,0,0,,pattp102,parnr102,currg102,clarb101,westj102,bensg101,speah101,coopb101,browb107,browb107,coopb101,westj102,pattp102,speah101,clarb101,parnr102,bensg101,currg102,,19420806,0,PHI17,KCM,l,exhibition,y
BLG194208070,HOM,4,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,10,,value,44,37,7,8,1,1,2,6,0,,1,6,,11,1,,,0,,27,,37,9,1,0,1,3,3,1,,4,0,0,0,0,,1,,0,27,,2,1,0,0,0,1,,benjj101,carlm101,easth104,gibsj101,wilsj106,banks101,browr103,willc106,welmr101,welmr101,gibsj101,wilsj106,carlm101,easth104,willc106,banks101,benjj101,browr103,,19420807,0,BAL14,BLG,w,regular,y
BLG194208070,BLG,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,7,,value,37,36,3,9,1,0,1,3,0,,0,1,,4,1,,,0,,27,,44,8,1,1,2,7,4,6,,11,1,0,0,0,,1,,0,27,,3,0,0,0,0,1,,kimbh102,buttt102,wrigb104,scalg101,snowf101,hoskb101,clarb107,turnl101,gainj102,gainj102,clarb107,turnl101,snowf101,scalg101,buttt102,hoskb101,kimbh102,wrigb104,,19420807,0,BAL14,HOM,l,regular,y
CI2194208070,BIR,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,9,,1,1,3,,,,,,,,,,,,27,,,6,,,,0,0,,,1,,,,,,,,,27,,1,3,0,,,,,,,,,,,,,,radct101,,,,,,,,,,19420807,0,BEL01,CI2,w,exhibition,
CI2194208070,CI2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,0,6,,,,0,,,,,,1,,,,,,27,,,9,,1,1,3,,,,,,,,,,,,,27,,0,1,0,,,,,,,,,,,,,,owens101,bassp101,,,,,,,,,19420807,0,BEL01,BIR,l,exhibition,
BIR194208091,CI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,0,,,,,0,,,,,,,,,,,,24,,,,,,,3,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19420809,1,KAN05,BIR,l,exhibition,
BIR194208091,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,3,,,,,,,,,,,,,,,,,27,,,,,,,0,0,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19420809,1,KAN05,CI2,w,exhibition,
BIR194208092,CI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,1,,,,,,,,,,,,,,,,,18,,,,,,,2,,,,,,,,,,,,,18,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19420809,2,KAN05,BIR,l,exhibition,
BIR194208092,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,2,,,,,,,,,,,,,,,,,21,,,,,,,1,,,,,,,,,,,,,21,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19420809,2,KAN05,CI2,w,exhibition,
PH5194208090,NY5,2,1,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,7,,value,35,32,7,7,2,0,0,,0,,0,3,,2,0,,,0,,21,,34,7,0,0,1,6,,3,,7,1,0,0,1,,1,,0,21,8,4,1,0,0,0,1,,greel102,fordj101,wilsd103,willh105,parkt101,bennb101,hayej104,whitc105,smite111,smite111,hayej104,bennb101,willh105,fordj101,wilsd103,whitc105,greel102,parkt101,,19420809,0,ROC04,PH5,w,exhibition,y
PH5194208090,PH5,0,2,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,7,,value,34,29,6,7,0,0,1,,1,,1,3,,7,1,,,0,,21,,35,7,2,0,0,7,,3,,2,0,0,0,0,,0,,0,21,8,3,0,0,0,0,0,,pattp102,parnr102,currg102,clarb101,westj102,speah101,barkm101,palmc101,fillj101,fillj101,palmc101,westj102,pattp102,speah101,clarb101,parnr102,barkm101,currg102,,19420809,0,ROC04,NY5,l,exhibition,y
BLG194208100,CAG,0,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,11,,value,42,40,4,10,2,0,0,4,0,,1,1,,10,0,,,0,,24,,37,11,2,0,0,5,,1,0,7,1,0,0,0,0,0,,0,24,7,2,1,0,0,0,0,,bellj103,wyatr101,radca101,andrj104,lockl101,penna101,hubej101,ferrw102,westo102,westo102,hubej101,bellj103,lockl101,radca101,wyatr101,andrj104,penna101,ferrw102,,19420810,0,YOR03,BLG,l,exhibition,y
BLG194208100,BLG,0,1,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,8,,value,37,35,5,11,3,0,0,4,0,0,1,1,0,7,0,,,0,,27,,42,10,2,0,0,4,,1,,10,1,0,0,0,,0,,0,27,8,6,0,0,0,0,0,,kimbh102,buttt102,wrigb104,hoskb101,scalg101,snowf101,clarb107,turnl101,glovt101,glovt101,clarb107,turnl101,scalg101,snowf101,buttt102,hoskb101,kimbh102,wrigb104,,19420810,0,YOR03,CAG,w,exhibition,y
NW2194208100,NY6,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,value,,,2,4,,2,,2,,,1,4,,3,,,,,,30,,,3,,1,,2,,3,,1,,,,,,,,,30,,0,,0,,,,,,,,,,,,,,andeb106,,,,,,,,,,19420810,0,NOR02,NW2,t,exhibition,
NW2194208100,NW2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,value,,,2,3,,1,,2,,,,2,,1,,,,,,30,,,4,,2,,2,,4,,3,1,,,,,,,,30,,1,2,0,,,,,,,,,,,,,,hobgf101,,,,,,,,,,19420810,0,NOR02,NY6,t,exhibition,
CCB194208110,HOM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,5,,,,,,,,,,,,,,,,,27,,,1,1,,,3,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,partr102,gibsj101,,,,,,,,,19420811,0,CIN07,CCB,w,exhibition,
CCB194208110,CCB,0,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,1,1,,,3,,,,,,,,,,,,27,,,,,,,5,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,boona101,,,,,,,,,,19420811,0,CIN07,HOM,l,exhibition,
CCB194208120,MEM,3,3,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,7,,value,42,36,8,11,0,0,0,5,1,0,1,4,0,8,3,,,0,,27,,35,8,1,1,1,4,,1,,7,0,0,0,0,,1,,0,27,9,1,0,0,0,0,1,,bankf101,mcdaf101,hydec101,cartm101,robin101,taylj106,browt105,browl107,hutcw101,hutcw101,browl107,taylj106,bankf101,cartm101,browt105,mcdaf101,robin101,hydec101,,19420812,0,CAN03,CCB,w,regular,y
CCB194208120,CCB,0,0,0,0,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,4,,value,35,34,4,8,1,1,1,4,0,,0,1,,7,1,,,0,,27,,42,11,0,0,0,8,,4,0,8,1,0,1,1,0,3,,0,27,13,2,1,0,0,0,3,,warea101,hornb101,woodp104,jeths101,clevd101,chrit101,taylr102,jamet101,robir102,robir102,taylr102,warea101,hornb101,woodp104,jamet101,clevd101,jeths101,chrit101,,19420812,0,CAN03,MEM,l,regular,y
CI2194208120,BIR,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,9,2,,,3,1,,,,,,,,,,,27,,,8,1,,,2,,,,9,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,pipkd101,hardp102,,,,,,,,,19420812,0,OKC01,CI2,w,exhibition,
CI2194208120,CI2,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,2,8,1,,,,,,,,,9,,,,,,27,,,9,2,,,3,,,,,,,,1,,,,,27,,1,,0,,,,,,,,,,,,,,matcj101,bassp101,,,,,,,,,19420812,0,OKC01,BIR,l,exhibition,
HOM194208130,KCM,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7,,value,45,41,2,8,0,0,1,1,1,0,0,3,0,2,1,,,0,,35,,47,7,0,0,0,3,2,3,,12,0,0,0,1,,0,,0,35,9,1,0,0,0,0,0,,simmw101,allen102,strot101,broww101,greej108,oneib801,serrb101,willj111,paigs101,paigs101,greej108,oneib801,serrb101,allen102,willj111,simmw101,broww101,strot101,,19420813,0,WAS09,HOM,l,exhibition,y
HOM194208130,HOM,0,0,0,1,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,9,,value,47,43,3,7,0,0,0,3,1,,0,3,,12,0,,,0,,36,,45,8,0,0,1,2,1,3,0,2,0,0,0,1,0,1,,1,36,13,1,1,0,1,0,1,,whatd101,benjj101,easth104,gibsj101,leonb101,banks101,harrv102,carlm101,welmr101,welmr101,gibsj101,leonb101,carlm101,easth104,banks101,harrv102,benjj101,whatd101,,19420813,0,WAS09,KCM,w,exhibition,y
BIR194208140,CI2,0,1,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,value,,,5,6,,,,,,,,,,,,,,,,27,,,6,,,,3,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,henrp101,bassp101,,,,,,,,,19420814,0,SPR04,BIR,w,exhibition,
BIR194208140,BIR,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,6,,,,,,,,,,,,,,,,27,,,6,,,,5,,,,,,,,,,,,,27,,4,,0,,,,,,,,,,,,,,mckig101,hardp102,,,,,,,,,19420814,0,SPR04,CI2,l,exhibition,
CCB194208140,MEM,3,3,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,8,10,,,,,,,,,,,,,,,,27,,,8,,,1,4,,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,hutcw101,browl107,,,,,,,,,19420814,0,CAN03,CCB,w,regular,
CCB194208140,CCB,0,0,0,0,0,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,value,,,4,8,,,1,,,,,,,,,,,,,27,,,10,,,,8,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,boonl102,taylr102,,,,,,,,,19420814,0,CAN03,MEM,l,regular,
PH5194208150,CAG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,value,32,30,0,3,0,0,0,0,0,,0,2,,7,0,,,0,,24,,34,8,0,0,0,5,,,0,,0,0,0,0,0,0,,0,24,,2,0,0,0,0,0,,crutj101,smith113,radca101,andrj104,lockl101,hubej101,britg103,marcz101,thoms105,thoms105,marcz101,britg103,smith113,radca101,lockl101,andrj104,crutj101,hubej101,,19420815,0,PHI17,PH5,l,exhibition,y
PH5194208150,PH5,0,2,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,5,,value,34,34,5,8,0,0,0,,0,0,0,,0,,0,,,0,,27,,32,3,0,0,0,0,0,2,,7,0,0,0,0,,0,,0,27,,1,0,0,0,0,0,,barkm101,parnr102,currg102,clarb101,bensg101,speah101,duckm101,coopb101,jeffw101,jeffw101,coopb101,parnr102,duckm101,speah101,clarb101,currg102,bensg101,barkm101,,19420815,0,PHI17,CAG,w,exhibition,y
ASW194208160,ASE,0,0,1,0,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,10,,value,42,36,5,11,3,0,0,5,1,0,0,5,2,7,5,0,2,0,2,27,0,35,5,1,1,0,2,1,1,0,9,0,0,0,0,0,0,0,0,27,12,1,0,0,0,0,0,0,wilsd103,banks101,wellw101,gibsj101,wrigb104,westj102,pattp102,vargt101,gainj102,gainj102,gibsj101,westj102,banks101,pattp102,wellw101,wilsd103,vargt101,wrigb104,,19420816,0,CHI10,ASW,w,allstar,y
ASW194208160,ASW,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,35,34,2,5,1,1,0,2,0,0,0,1,0,9,0,0,0,0,2,27,0,42,11,3,0,0,5,3,5,2,7,0,0,0,1,0,5,0,0,27,11,2,2,0,0,0,5,0,bellj103,woodp104,strot101,broww101,greej108,oneib801,sampt101,browt105,smith111,smith111,greej108,oneib801,sampt101,woodp104,browt105,broww101,bellj103,strot101,,19420816,0,CHI10,ASE,l,allstar,y
BIR194208161,CCB,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,4,,value,33,31,2,5,0,0,0,,0,,0,2,,2,0,,,0,,24,,38,12,1,0,1,5,,5,,0,1,0,0,1,,1,,0,24,,1,0,0,0,0,1,,lylej102,hornb101,warea101,clevd101,chrit101,owens101,jamet101,taylr102,boonl102,boonl102,taylr102,warea101,hornb101,lylej102,jamet101,owens101,clevd101,chrit101,,19420816,1,BIR01,BIR,l,exhibition,y
BIR194208161,BIR,1,0,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,9,,value,38,31,5,12,1,0,1,,1,,1,5,,0,1,,,0,,27,,33,5,0,0,0,2,,2,,2,0,0,0,0,,0,,0,27,14,1,1,0,0,0,0,,mclaf102,dunna102,mornl101,smitj112,bostl102,walkh103,lamac101,barnh103,ellis102,ellis102,barnh103,bostl102,mornl101,lamac101,walkh103,mclaf102,smitj112,dunna102,,19420816,1,BIR01,CCB,w,exhibition,y
BIR194208162,CCB,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4,,value,19,17,0,4,0,0,0,0,0,,1,1,,1,0,,,0,,12,,18,4,1,0,0,3,,0,0,5,0,0,0,0,,1,,0,12,4,1,0,0,0,0,1,,lylej102,hornb101,warea101,clevd101,chrit101,cowaj101,jamet101,taylr102,boonl102,boonl102,taylr102,warea101,cowaj101,lylej102,jamet101,hornb101,clevd101,chrit101,,19420816,2,BIR01,BIR,l,exhibition,y
BIR194208162,BIR,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,value,18,18,3,4,1,0,0,,0,,0,0,0,5,1,,,0,,15,,19,4,0,0,0,0,0,1,,1,1,0,0,0,,0,,0,15,7,0,2,0,0,0,0,,mclaf102,steee102,davip102,smitj112,bostl102,walkh103,lamac101,barnh103,pipkd101,pipkd101,barnh103,bostl102,davip102,lamac101,walkh103,mclaf102,smitj112,steee102,,19420816,2,BIR01,CCB,w,exhibition,y
HOM194208161,NY6,3,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,8,,value,39,35,4,9,5,0,0,4,1,0,0,3,0,7,0,,,0,,27,,35,7,2,0,0,1,1,2,,2,0,0,0,0,,0,,0,27,11,0,2,0,0,0,0,,martr105,thomd104,brooa101,willj110,willl106,perej103,cox-r102,haywb102,andeb106,andeb106,haywb102,thomd104,perej103,cox-r102,martr105,brooa101,willl106,willj110,,19420816,1,WAS09,HOM,w,exhibition,y
HOM194208161,HOM,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,,value,35,33,1,7,2,0,0,1,0,,0,2,,2,0,,,0,,27,,39,9,0,0,0,4,4,3,0,7,0,0,0,1,0,0,,1,27,8,0,0,0,1,0,0,,whatd101,benjj101,easth104,leonb101,partr102,willc106,carlm101,gastr101,wrigj105,wrigj105,gastr101,leonb101,carlm101,easth104,willc106,partr102,benjj101,whatd101,,19420816,1,WAS09,NY6,l,exhibition,y
HOM194208162,NY6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,5,,value,26,24,0,4,0,0,0,0,0,,0,2,,1,0,,,0,,18,,24,4,0,0,0,1,1,2,,2,0,0,0,0,,3,,0,18,8,0,1,0,0,0,3,,martr105,thomd104,brooa101,willj110,willl106,perej103,cox-r102,loudl101,morrb104,morrb104,loudl101,thomd104,perej103,cox-r102,martr105,brooa101,willl106,willj110,,19420816,2,WAS09,HOM,l,exhibition,y
HOM194208162,HOM,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,5,,value,24,22,1,4,0,0,0,1,0,,0,2,,2,3,,,0,,21,,26,4,0,0,0,0,0,2,,1,0,0,0,0,,0,,1,21,8,1,2,0,1,0,0,,whatd101,benjj101,easth104,wilsj106,leonb101,willc106,carlm101,gastr101,partr102,partr102,gastr101,leonb101,carlm101,wilsj106,willc106,easth104,benjj101,whatd101,,19420816,2,WAS09,NY6,w,exhibition,y
NW2194208160,CAG,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,5,,value,35,34,3,8,1,0,0,,0,,0,1,,6,1,,,0,,24,,36,10,2,0,1,5,,0,0,1,0,0,0,0,,1,,0,24,,0,0,0,0,0,1,,crutj101,smith113,radca101,andrj104,lockl101,hubej101,smitb114,burru101,westo102,westo102,smitb114,hubej101,smith113,radca101,lockl101,andrj104,crutj101,burru101,,19420816,0,NWK04,NW2,l,exhibition,y
NW2194208160,NW2,1,0,1,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,7,,value,36,36,5,10,2,0,1,,0,,0,0,0,1,1,,,0,,27,,35,8,1,0,0,3,,1,,6,0,0,0,0,,1,,0,27,,0,0,0,0,0,1,,watkm101,dobyl101,stone101,davij106,parkc101,isrec101,suttm101,ruffl101,mannm101,mannm101,ruffl101,suttm101,dobyl101,isrec101,watkm101,parkc101,stone101,davij106,,19420816,0,NWK04,CAG,w,exhibition,y
NY5194208160,MEM,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,,value,40,38,2,9,1,0,0,2,0,1,0,2,,3,2,,,0,,30,,39,5,0,0,1,2,2,8,,3,0,0,0,0,,1,,0,30,19,1,0,0,0,0,1,,mcdaf101,bradb107,hydec101,taylj106,robin101,segrs101,hutcw101,browl107,evanf101,evanf101,browl107,taylj106,segrs101,mcdaf101,robin101,bradb107,hutcw101,hydec101,,19420816,0,NYC16,NY5,t,exhibition,y
NY5194208160,NY5,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,,value,39,31,2,5,0,0,1,2,0,,0,8,,3,1,,,0,,30,,41,9,1,0,0,2,2,2,,3,0,0,0,0,1,2,,1,30,16,1,1,0,1,0,2,,greel102,fordj101,whitc105,willh105,parkt101,hayej104,bennb101,davis105,stann101,stann101,hayej104,bennb101,willh105,fordj101,davis105,whitc105,greel102,parkt101,,19420816,0,NYC16,MEM,t,exhibition,y
BIR194208170,CI2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,6,,,,,,,,,,,,,,,,,27,,,,,,,3,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,barbb102,,,,,,,,,,19420817,0,LOU05,BIR,w,exhibition,
BIR194208170,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,3,,,,,,,,,,,,,,,,,27,,,,,,,6,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,markj101,,,,,,,,,,19420817,0,LOU05,CI2,l,exhibition,
HOM194208170,CAG,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,0,4,,,,0,,,,,,,,,,,,24,,,3,1,,,1,0,,,,,,,,,,,,24,,2,,0,,,,,,,,,,,,,,shiec102,smite112,,,,,,,,,19420817,0,BUT01,HOM,l,exhibition,
HOM194208170,HOM,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,value,,,1,3,1,,,1,,,,,,,1,,,,,27,,,4,,,,0,0,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,browr103,gastr101,,,,,,,,,19420817,0,BUT01,CAG,w,exhibition,
ASW194208180,ASE,0,0,5,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,11,,value,47,40,9,13,5,0,0,8,0,0,1,6,0,4,2,1,0,0,1,27,0,39,9,0,0,0,2,0,5,0,11,0,0,0,0,0,0,2,0,27,6,2,1,0,0,0,0,2,wilsd103,banks101,wellw101,gibsj101,wrigb104,westj102,pattp102,vargt101,smitg105,smitg105,gibsj101,westj102,banks101,pattp102,wellw101,wilsd103,vargt101,wrigb104,,19420818,0,CLE07,ASW,w,allstar,y
ASW194208180,ASW,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,,value,39,34,2,9,0,0,0,2,0,0,0,5,0,11,0,2,0,0,1,27,0,47,13,5,0,0,9,6,6,0,4,1,1,0,0,0,2,1,0,27,8,4,0,0,0,1,2,1,jeths101,woodp104,strot101,broww101,greej108,sampt101,oneib801,wyatr101,breme101,breme101,greej108,oneib801,sampt101,woodp104,wyatr101,broww101,jeths101,strot101,,19420818,0,CLE07,ASE,l,allstar,y
HOM194208181,CAG,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,9,,value,39,38,3,11,1,1,0,3,0,,0,1,,3,0,,,0,,24,,38,12,4,0,0,4,,5,,5,0,0,0,1,,1,,0,24,12,1,2,0,0,0,1,,crutj101,smith113,radca101,andrj104,lockl101,hubej101,smitb114,shiec102,ferrw102,ferrw102,smitb114,hubej101,lockl101,radca101,smith113,shiec102,crutj101,andrj104,,19420818,1,AKR01,HOM,l,exhibition,y
HOM194208181,HOM,0,0,1,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,10,,value,38,32,4,12,4,0,0,4,1,,0,5,,5,1,,,0,,27,,39,11,1,1,0,3,,1,,3,0,0,0,0,,0,,0,27,15,1,0,0,0,0,0,,whatd101,benjj101,easth104,wilsj106,willc106,carlm101,fielw101,gastr101,carts102,carts102,gastr101,wilsj106,carlm101,easth104,willc106,fielw101,benjj101,whatd101,,19420818,1,AKR01,CAG,w,exhibition,y
HOM194208182,CAG,1,0,3,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,7,,value,42,41,8,15,3,1,1,8,0,,0,1,,9,0,,,0,,24,,45,14,0,0,1,12,,5,0,4,0,2,0,0,0,0,,2,24,12,3,0,0,2,2,0,,crutj101,smith113,radca101,andrj104,lockl101,hubej101,ferrw102,smitb114,thoms105,thoms105,smitb114,hubej101,lockl101,radca101,smith113,andrj104,crutj101,ferrw102,,19420818,2,CAN03,HOM,l,exhibition,y
HOM194208182,HOM,0,0,0,7,1,4,0,0,,,,,,,,,,,,,,,,,,,,,9,,value,45,40,12,14,6,0,1,10,0,0,0,5,0,4,0,,,0,,27,,42,15,3,1,1,8,,1,,9,0,1,0,0,,0,,2,27,13,2,1,0,2,1,0,,whatd101,benjj101,easth104,wilsj106,willc106,carlm101,fielw101,gastr101,welmr101,welmr101,gastr101,wilsj106,carlm101,easth104,willc106,fielw101,benjj101,whatd101,,19420818,2,CAN03,CAG,w,exhibition,y
